"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"467.230000","457.23000","107,2","Ziekenhuis Gelderse Vallei","Ede",""
"467.230000","457.23000","206,5","Rabobank Bestuurscentrum / Rabotoren / De Verrekijker","Utrecht",""
"467.230000","457.23000","","Diakonessenhuis Locatie Utrecht (Beveiliging/BHV)","Utrecht","DMR"
"467.250000","457.25000","77,0","UMC Locatie AZU Bedrijfsbeveiliging en Bedrijfsbrandweer","Utrecht",""
"467.270000","457.27000","","Kuehne Nagel","Utrecht",""
"467.290000","457.29000","82,5","UMC (Bedrijfsbrandweer)","Utrecht",""
"467.310000","457.31000","79,7 Hz","Toezicht/parkeerbeheer/EHBO Henschotermeer","Woudenberg",""
"467.370000","457.37000","79,7","UMC (patientenvervoer)","Utrecht",""
"468.15625","468.15625","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 2 (TS 0341)","Baarn","Analoog"
"468.19375","468.19375","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 4 (TS 1631)","Eemnes","Analoog"
"468.19375","468.19375","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 4 (TS 3231)","Rhenen","Analoog"
"468.20625","468.20625","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 6 (TS 4531 post Schepenbuurt) ","Utrecht","Analoog"
"468.21875","468.21875","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 8 (TS 4631 post Tolsteeg)","Utrecht","Analoog"
"468.31875","468.31875","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 14 (TS 0432)","Bunschoten","Analoog"
"468.31875","468.31875","C 127.3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 14 (TS 3041)","Renswoude","Analoog"
"468.31875","468.31875","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 14 (TS 2031)","IJsselstein","Analoog"
"469.23000","459.23000","C 118,8","Penitentiaire Inrichting Nieuwegein","Nieuwegein","Analoog"
"469.33000","459.33000","C 118,8","Penitentiaire Inrichting Nieuwegein","Nieuwegein","Analoog"
"469.41000","459.41000","C 118,8","Penitentiaire Inrichting Nieuwegein","Nieuwegein","Analoog"
"469.45000","459.45000","","Sint Antonius Ziekenhuis (Beveiliging)","Nieuwegein ","DMR"
"469.450000","459.45000","123,0","Beveiliging Stadskantoor (Stadsplateau Jaarbeurszijde Utrecht CS)","Utrecht",""
"469.470000","459.47000","229,1","Beveiliging Stadskantoor (Stadsplateau Jaarbeurszijde Utrecht CS)","Utrecht",""
"469.470000","459.47000","","Stadion De Galgenwaard (Stewards FC Utrecht)","Utrecht","DMR"
"469.470000","459.47000","167,9","AKZO Nobel Chemicals","Amersfoort",""
"469.490000","459.49000","C 241,8","Vrumona frisdrankenfabrikant (Transportafdeling)","Bunnik","Analoog"
"469.510000","459.51000","","Dierenpark Amersfoort<BR>Type: DMR/DMR <BR>CC:  5<BR>TS: 1 en 2 <BR>TG(s): 13 en 16","Amersfoort",""
"469.530000","459.53000","","UMC","Utrecht",""
"469.530000","459.53000","","Stadion De Galgenwaard (Parkeerbeheer/Verkeersregelaars)","Utrecht","DMR"
"469.550000","459.55000","82,5","UMC","Utrecht",""
"469.57000","459.57000","","Kasteel de Haar","Haarzuilens","DMR"
"469.590000","459.59000","114,8","Gemeentewerken Wijk bij Duurstede","Wijk bij Duurstede",""
"469.590000","459.59000","97,4","Beveiliging Stadskantoor (Stadsplateau Jaarbeurszijde Utrecht CS)","Utrecht",""
"469.73000","459.73000","","Ikea ","Utrecht","DMR"
"557.250000","","","Backup verbinding  studio-opstelplaats zender RTV Utrecht","Prov Utrecht",""
