"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"422.15625","412.15625","","RET Openbaar Vervoer","Rotterdam","TETRA"
"422.18125","412.18125","","RET Openbaar Vervoer","Rotterdam","TETRA"
"422.20625","412.20625","","RET Openbaar Vervoer","Rotterdam","TETRA"
"422.23125","412.23125","","RET Openbaar Vervoer","Rotterdam Zuidplein","TETRA"
"423.25625","413.25625","","RET Openbaar Vervoer","Rotterdam","TETRA"
"423.281250","413.28125","","RET Openbaar Vervoer<BR>Type: TETRA <BR>CC: 18 <BR>TS:  <BR>TG(s): MCC 204 MNC 3071","Rotterdam-Rijnmond",""
"423.30625","413.30625","","RET Openbaar Vervoer","Rotterdam-Centrum","TETRA"
"423.48125","413.48125","","RET Openbaar Vervoer","Rotterdam","TETRA"
"423.53125","413.53125","","RET Openbaar Vervoer","Rotterdam","TETRA"
"423.55625","413.55625","","RET Openbaar Vervoer","Rotterdam","TETRA"
"423.70625","413.70625","","RET Openbaar Vervoer","Rotterdam","TETRA"
"425.10625","415.10625","","Rotterdam ShortSea Terminals (RST)","Rotterdam","TETRA"
"425.13125","415.13125","","Shell Olieraffinaderij Pernis","Rotterdam Pernis","TETRA"
"425.20625","415.20625","","Ahoy","Rotterdam","TETRA"
"425.231250","415.23125","","RET Openbaar Vervoer<BR>Type: TETRA <BR>CC: 12 <BR>TS:  <BR>TG(s): MCC 204 MNC 3071","Rotterdam-Rijnmond",""
"425.306250","415.30625","","RET Openbaar Vervoer<BR>Type: TETRA <BR>CC: 11 <BR>TS:  <BR>TG(s): MCC 204 MNC 3071","Rotterdam-Rijnmond",""
"425.33125","415.33125","","Rotterdam ShortSea Terminals (RST)","Rotterdam","TETRA"
"425.58125","415.58125","","Alco Energy","Rotterdam","TETRA"
"425.83125","415.83125","","Rotterdam ShortSea Terminals (RST)","Rotterdam","TETRA"
"425.89375","415.89375","","Gerechtsgebouw Rotterdam","Rotterdam","DMR"
"426.05625","416.05625","","Diergaarde Blijdorp","Rotterdam","TETRA"
"426.14375","416.14375","","Gerechtsgebouw Rotterdam","Rotterdam","DMR"
"426.45625","416.45625","","Vopak Termimal Europoort","Rotterdam","TETRA"
"426.83125","416.83125","","Shell Olieraffinaderij ","Rotterdam-Pernis","TETRA"
"426.85625","416.85625","","Shell Olieraffinaderij","Rotterdam-Pernis","TETRA"
"427.03125","417.03125","","Shell Olieraffinaderij","Rotterdam-Pernis","TETRA"
"427.05625","417.05625","","Lyondell Botlek","Rotterdam","TETRA"
"427.081250","417.08125","","Shell Olieraffinaderij (Digitaal Tetranetwerk)","Rotterdam-Pernis",""
"427.156250","417.15625","","Shell Olieraffinaderij (Digitaal Tetranetwerk)","Rotterdam-Pernis",""
"427.306250","417.30625","","Shell Olieraffinaderij (Digitaal Tetranetwerk)","Rotterdam-Pernis",""
"427.531250","417.53125","","Shell Olieraffinaderij (Digitaal Tetranetwerk)","Rotterdam-Pernis",""
"427.55625","417.55625","","Vopak Terminal","Rotterdam Europoort","TETRA"
"427.581250","417.58125","","Shell Olieraffinaderij (Digitaal Tetranetwerk)","Rotterdam-Pernis",""
"427.63125","417.63125","","EECV Maasvlakte","Rotterdam Europoort","TETRA"
"427.712500","","","Radio Rijnmond Omroep regie","Rotterdam",""
"427.73125","417.73125","","Hutchison ECT Delta Terminal","Rotterdam Maasvlakte","TETRA"
"428.15625","418.15625","","RWG Maasvlakte","Rotterdam Maasvlakte","TETRA"
"428.175000","418.17500","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.18125","418.18125","","Detentiecentrum Rotterdam-The Hague Airport","Rotterdam","TETRA"
"428.237500","","","Damen Shiprepair Rotterdam BV (Motorola Smartnet)","Schiedam",""
"428.262500","","","Damen Shiprepair Rotterdam BV (Motorola Smartnet)","Schiedam",""
"428.312500","","","Damen Shiprepair Rotterdam BV (Motorola Smartnet)","Schiedam",""
"428.362500","418.36250","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.400000","418.40000","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.425000","","","Scheepswerf Keppel-Verolme Rotterdam-Botlek (MPT 1327 trunkingnet)","Rotterdam-Botlek",""
"428.612500","418.61250","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.63125","418.63125","","Vopak Botlek","Rotterdam","TETRA"
"428.75625","418.75625","","Feyenoord Stadion De Kuip ","Rotterdam","TETRA"
"428.80625","418.80625","","Rotterdam-The Hague Airport","Rotterdam","TETRA"
"428.85625","418.85625","","Rotterdam-The Hague Airport","Rotterdam","TETRA"
"429.05625","419.05625","","Feyenoord Stadion De Kuip","Rotterdam","TETRA"
"429.20625","419.20625","","Vopak Botlek","Rotterdam","TETRA"
"429.40625","419.40625","","Deltalinqs Centraalpost","Rotterdam","DMR"
"429.58125","419.58125","","Deltalinqs Centraalpost","Rotterdam","DMR"
"429.65625","419.65625","","ExxonMobil Raffinaderij Botlek ","Rotterdam Botlek","TETRA"
"429.73125","419.73125","","Vopak Botlek","Rotterdam","TETRA"
"429.78125","419.78125","","Deltalinqs","Rotterdam","DMR"
"430.300000","431.90000","88,5","PI2RTD zendamateur relais","Rotterdam",""
"445.56250","445.56250","","Centrale Bibliotheek/Bibliotheektheater","Rotterdam","DMR"
"445.56250","445.56250","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"446.00000","446.00000","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"446.006250","446.00625","94,8","Huize Smeetsland (BHV)","Rotterdam",""
"446.006250","446.00625","94,8","Supermarkt Dirk van den Broek 1e Middellandstraat (Winkelpersoneel)","Rotterdam",""
"446.03125","446.03125","C 103.5","Laurens Rubroek Verpleeghuiszorg (BHV)","Rotterdam","Analoog"
"446.031250","","","A,R Beveiliging in MediaMarkt Alexandrium","Rotterdam",""
"446.031250","","","Golden Tulip Hotel Inntel (diverse diensten o,a receptie -en bewaking)","Rotterdam",""
"446.04375","446.04375","C 192.8","Wereldmuseum ","Rotterdam","Analoog"
"446.043750","446.04375","","Jumbo Supermarkt Botersloot (Winkelpersoneel)","Rotterdam",""
"446.056250","446.05625","","Trouw Security Supermarkt Lidl Spinozaweg","Rotterdam",""
"446.056250","446.05625","67,0","Kruidvat Winkelcentrum Keizerswaard (Winkelpersoneel)","Rotterdam",""
"446.08125","446.08125","67,0","RET Remise Beverwaard ","Rotterdam","Analoog"
"446.081250","446.08125","","Jumbo Supermarkt Vijf Werelddelen (Winkelpersoneel)","Rotterdam",""
"446.081250","446.08125","71,9","RET Remise Beverwaard","Rotterdam",""
"446.081250","446.08125","82,5","Albeda College locatie Haastrechtstraat opleiding Particulier beveiliger","Rotterdam",""
"446.20000","446.20000","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"446.20000","446.20000","","Rotterdam The Hague Airport Jet Aviation","Rotterdam","NXDN"
"447.887500","447.88750","","Koninklijke Marine Zr,Ms Rotterdam (Onboard porto)","Landelijk",""
"450.01250","450.01250","C 141,3","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 1 (Coloradoweg)","Rotterdam","Analoog"
"450.07500","450.07500","C 127.3","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 2 (Elbeweg)","Rotterdam","Analoog"
"450.13750","450.13750","C 156.7","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 3 (Merseyweg)","Rotterdam","Analoog"
"450.26250","450.26250","C 192,8","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 4 (Botlekweg)","Rotterdam","Analoog"
"450.38750","450.38750","C 203,5","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 5 (Butaanweg)","Rotterdam","Analoog"
"450.62500","450.62500","C 167,9","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 6 (Maximaweg)","Rotterdam","Analoog"
"451.17500","451.17500","C 241.8","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 7 (Reserve/CBP)","Rotterdam","Analoog"
"454.92500","454.92500","","Stewards Sparta Rotterdam (Bij uitwedstrijden)","Rotterdam ","DMR"
"455.00000","455.00000","C 100.0","Tentoonstellingsgebouw De Kunsthal ","Rotterdam","Analoog"
"455.75000","455.75000","C 141.3","Concert- en Congresgebouw De Doelen","Rotterdam","Analoog"
"455.75000","455.75000","C 254,1","Hilton Hotel","Rotterdam","Analoog"
"455.750000","","114,8","onbekend","Rotterdam Botlek",""
"455.790000","","131,8","Dioxinefabriek Tronox Pigments kan 2 o,a Procesoperatoren","Rotterdam Botlek",""
"455.790000","","","NH Atlanta Hotel (diverse diensten o,a receptie -en bewakingsdienst)","Rotterdam",""
"455.81000","455.81000","DCS 306","Cruise Terminal Wilhelminakade","Rotterdam","Analoog"
"455.81000","455.81000","C 127,3","Remastered (Kanaal 1)","Rotterdam","Analoog"
"455.810000","","103,5","PreNed Aviation Security Airport (toegangscontrole terminals)","Rotterdam",""
"455.810000","","123,0","(Autobeladingen)","Rotterdam Botlek",""
"455.810000","","151,4","onbekend","Rotterdam Botlek",""
"455.810000","455.81000","C 91,5","WTC (Beveiliging)","Rotterdam","Analoog"
"455.810000","","","Aviapartner OPS?","Rotterdam",""
"455.810000","","","Bejaardencentrum Huize Rubroek","Rotterdam",""
"455.810000","","","Croon elektrotechniek","Rotterdam",""
"455.810000","","","Gemeentelijke Gezondheidsdienst","Rotterdam",""
"455.810000","","","Golden Tulip Hotel Rotterdam-Centre","Rotterdam",""
"455.810000","","71,9","Beveiliging centrum?","Rotterdam",""
"455.810000","","","Logica Nederland (Kanaal 1)","Rotterdam",""
"455.810000","","","Verzorgingstehuis De Wieken","Rotterdam",""
"455.810000","","","Verzorgingstehuis Rubroek","Rotterdam",""
"455.810000","","","Zuiderziekenhuis","Rotterdam",""
"455.810000","455.81000","DCS445","Roteb Stadsbeheer","Rotterdam",""
"455.810000","","241,8","Hogeschool InHolland (G4S Beveiliging)","Rotterdam",""
"455.810000","","114,8","Kantorengebouw WorldPortCentre WPC Zuidkan 2","Rotterdam",""
"455.810000","","179,9","Greif Europoort (Kanaal 1 EHBO)","Rotterdam Europoort",""
"455.810000","","186,2","onbekend","Rotterdam Botlek",""
"455.850000","","D122","LBC Tank Terminal o,a Procesoperatoren","Rotterdam Botlek",""
"455.850000","","156,7","onbekend","Rotterdam Botlek",""
"455.87000","455.87000","C 84.4","Cruise Terminal Wilhelminakade","Rotterdam","Analoog"
"455.870000","","","Arrondisementsrechtbank (bewakingsdienst gebouw wilhelminaplein)","Rotterdam",""
"455.870000","","","Koolstoffabriek Cabot o,a Procesoperatoren kan 1","Rotterdam Botlek",""
"455.89000","455.89000","DCS162","Maritiem Museum","Rotterdam","Analoog"
"455.89000","455.89000","C 91.5","WTC (Beveiliging)","Rotterdam","Analoog"
"455.89000","455.89000","DCS 411","Cruise Terminal Wilhelminakade","Rotterdam","Analoog"
"455.89000","455.89000","C 233.6","Codarts Hogeschool","Rotterdam","Analoog"
"455.89000","455.89000","DCS 445","Remastered (Kanaal 2)","Rotterdam","Analoog"
"455.890000","","","Zuiderziekenhuis","Rotterdam",""
"455.890000","","","Koolstoffabriek Cabot o,a Procesoperatoren kan 2","Rotterdam Botlek",""
"455.890000","","","Alcoa Chemie","Rotterdam-Botlek",""
"455.890000","","DCS047","Logica Nederland (Kanaal 2)","Rotterdam",""
"455.890000","","71,9","Beveiliging Rotterdam Centrum kanaal 3","Rotterdam",""
"455.890000","","162,2","onbekend","Rotterdam Botlek",""
"455.890000","","114,8","Kantorengebouw WorldPortCentre WPC Zuid kan 3","Rotterdam",""
"455.890000","","179,9","Greif Europoort (Kanaal 2 Operators)","Rotterdam Europoort",""
"455.890000","","","Bejaardencentrum Huize RubroÇk","Rotterdam",""
"455.890000","","","Croon elektrotechniek","Rotterdam",""
"455.890000","","","Gemeentelijke Gezondheidsdienst","Rotterdam",""
"455.890000","","","Golden Tulip Hotel Rotterdam-Centre","Rotterdam",""
"455.890000","","","Hogeschool INHOLLAND (bewaking -en toezicht gebouw posthumalaan)","Rotterdam",""
"455.890000","","","Verzorgingstehuis De Wieken","Rotterdam",""
"455.890000","","","Verzorgingstehuis Rubroek","Rotterdam",""
"455.910000","onbekend","D632","Onbekend chemiebedrijf","Rotterdam",""
"455.910000","","107,2","onbekend","Rotterdam Botlek",""
"455.910000","","74,4","Chemtrade Storage Nederland?","Rotterdam Europoort",""
"455.910000","","","Oxirane Rotterdam Acro Chemie","Rotterdam",""
"455.910000","","77,0","Chemie?","Rotterdam Europoort",""
"455.93000","455.93000","C 123.0","Cruise Terminal Wilhelminakade","Rotterdam","Analoog"
"455.93000","455.93000","DCS 162","Maritiem Museum (BHV)","Rotterdam","Analoog"
"455.930000","","123,0","Maassilo Event Factory","Rotterdam",""
"455.930000","","151,4","onbekend","Rotterdam Botlek",""
"455.930000","","91,5","Stadion Sparta Het Kasteel (Catering)","Rotterdam",""
"455.930000","","229,1","onbekend","Rotterdam Botlek",""
"455.930000","","","Bejaardencentrum Huize Rubroek","Rotterdam",""
"455.930000","","","Gemeentelijke Gezondheidsdienst","Rotterdam",""
"455.930000","","","Golden Tulip Hotel Rotterdam-Centre","Rotterdam",""
"455.930000","","","Saturn Zuidplein (Trouw Security)","Rotterdam",""
"455.930000","","","Steinweg Handelsveem","Rotterdam",""
"455.930000","","","Verzorgingstehuis De Wieken","Rotterdam",""
"455.930000","","","Verzorgingstehuis Rubroek","Rotterdam",""
"455.930000","","","Zuiderziekenhuis","Rotterdam",""
"455.930000","","","Overslagbedrijf Steinweg Handelsveem Kranen kan 1","Rotterdam Botlek",""
"455.930000","","97,4","Albeda College","Rotterdam",""
"455.930000","","97,4","Logica Nederland (Kanaal 3)","Rotterdam",""
"455.930000","","179,9","Greif Europoort (Kanaal 3 Reserve)","Rotterdam Europoort",""
"455.930000","","D023","onbekend","Rotterdam Botlek",""
"455.930000","","141,3","(Kraan)","Rotterdam Botlek",""
"455.970000","455.97000","127,3","Beveiliging Scheepvaart en Transportcollege in het Lloydkwartier","Rotterdam",""
"455.970000","","","Akzo Zoutchemie","Rotterdam",""
"455.970000","","","Stadion De Kuip","Rotterdam",""
"455.970000","455.97000","","Centrale Bibliotheek (Maat Beveiliging)","Rotterdam",""
"456.010000","","91,5","onbekend","Rotterdam",""
"456.010000","","67,0","onbekend","Rotterdam",""
"456.030000","","","Van Leeuwen glashandel","Rotterdam",""
"456.030000","","77,0","onbekend","Rotterdam",""
"456.230000","","","Bouwbedrijf van Eesteren","Rotterdam",""
"456.350000","","186,2","onbekend","Rotterdam",""
"456.370000","","","Akzo Zoutchemie","Rotterdam",""
"456.370000","","77,0","Esso?","Rotterdam Europoort",""
"456.390000","","","Akzo Zoutchemie","Rotterdam",""
"457.230000","467.23000","114,8","(Tank 743 / Odfjell ??)","Rotterdam Botlek",""
"457.250000","simplex","118,8","UWV (Laan van Zuid) BHV","Rotterdam",""
"457.350000","457.35000","D223","Rijndam Revalidatie Centrum Westersingel","Rotterdam",""
"457.390000","467.39000","114,8","BP Rotterdam kanaal 2 Emergency (niet zeker)","Rotterdam-Europoort",""
"457.52500","467.52500","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.52500","457.52500","DCS047","Pathe De Kuip (Kanaal 1)","Rotterdam","Analoog"
"457.55000","467.55000","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.55000","457.55000","DCS073 ","Pathe Schouwburgplein (Kanaal 2)","Rotterdam","Analoog"
"457.55000","457.55000","DCS506","Pathe De Kuip (Kanaal 2)","Rotterdam","Analoog"
"457.56250","467.56250","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.57500","467.57500","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.57500","457.57500","DCS624 ","Pathe Schouwburgplein (Kanaal 1)","Rotterdam","Analoog"
"457.57500","457.57500","DCS624","Pathe De Kuip (Kanaal 3)","Rotterdam","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Hoek van Holland)","Hoek van Holland","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Bosland)","Rotterdam","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Herkingen)","Herkingen","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Maassluis)","Maassluis","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Albrandswaard)","Albrandswaard","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Olympia)","Sommelsdijk","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3<BR>(Evenementenkazerne Albert Plesmanweg)","Rotterdam","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Mijnsherenlaan)","Rotterdam","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Vlaardingen)","Vlaardingen","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Rockanje)","Rockanje","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Keijenburg)","Rotterdam","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Stad aan t Haringvliet)","Stad aan t Haringvliet","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Manschappenportofoon kanaal 7 (Kazerne Schiedam)","Schiedam","Analoog"
"458.21875","458.21875","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Slotlaan)","Capelle aan den IJssel","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Hellevoetsluis)","Hellevoetsluis","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Den Bommel)","Den Bommel","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Zwartewaal)","Zwartewaal","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Frobenstraat)","Rotterdam","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Barendrecht)","Barendrecht","Analoog"
"458.30625","458.30625","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Baan)","Rotterdam","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Heenvliet)","Heenvliet","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Ridderkerk)","Ridderkerk","Analoog"
"458.30625","458.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 11 (Kazerne Goedereede)","Goedereede","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Berkel en Rodenrijs)","Berkel en Rodenrijs","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Melissant)","Melissant","Analoog"
"458.31875","458.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 13 (Kazerne Spijkenisse)","Spijkenisse","Analoog"
"458.330000","","","Hollandse Wegenbouw Zaanen","Rotterdam",""
"458.370000","","","Seaport Terminals","Rotterdam-Botlek",""
"458.430000","","107,2","Maatschap Europoort Terminal MET 1","Rotterdam Europoort",""
"458.430000","","","Bewakingsdienst Perfect","Rotterdam",""
"458.450000","","","Stoop grondwerken","Rotterdam",""
"458.450000","","","Struik grondwerken","Rotterdam",""
"458.510000","","","Betonmortel Centrale v,d Veldens Beton (van Nieuwpoort Groep)","Rotterdam",""
"458.510000","","","Vetra Vervoersbedrijf","Rotterdam",""
"458.510000","","","Vuyk en Van Reekum schildersbedrijf","Rotterdam",""
"458.590000","","","Oosterwijk aannemersbedrijf","Rotterdam",""
"458.650000","","","Mebin beton en mortelcentrale","Rotterdam",""
"458.670000","","","Hebra Transport","Rotterdam",""
"458.73125","458.73125","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 15 (Reserve kanaal)","Rotterdam-Rijnmond","Analoog"
"459.350000","","","Hoofdbureau Politie Doelwater Centrum (gevangenbewaarders)","Rotterdam",""
"459.610000","","127,3","Stadhuis Rotterdam bij uitval relais simplex","Rotterdam",""
"460.01250","460.01250","C 225,7","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 8 (Vrijwilligers Hoogvliet)","Rotterdam","Analoog"
"460.181250","450.18125","","Rotterdamse Pijpleiding Mij.","Venlo","DMR"
"460.48750","450.48750","","Beveiliging Groot Handelsgebouw","Rotterdam","DMR"
"460.550000","450.55000","","Zadkine College Benthemstraat <BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s):","Rotterdam",""
"460.80000","460.80000","C 206.5","Gezamenlijke Brandweer Rotterdam, Manschappenportofoon kanaal 9 (Vrijwilligers Rozenburg)","Rotterdam","Analoog"
"461.0250","461.0250","","Beveiliging Hogeschool Rotterdam Museumpark","Rotterdam","DMR"
"461.13750","451.13750","","Erasmus Universiteit ","Rotterdam","DMR"
"461.16250","451.16250","","Maasstad Ziekenhuis","Rotterdam","NXDN"
"461.16250","451.16250","","Maasstad Ziekenhuis","Rotterdam","DMR"
"461.21250","451.21250","","Erasmus Universiteit Campus Woudenstein ","Rotterdam","DMR"
"461.350000","451.35000","","Beveiliging Warenhuis De Bijenkorf","Rotterdam","DMR"
"464.80000","464.80000","","Gemeente Rotterdam BHV","Rotterdam","DMR"
"464.80000","454.80000","","Gemeente Rotterdam BHV","Rotterdam","NXDN"
"464.912500","454.91250","162,2","E,ON Warmtekrachtcentrale RoCa3","Rotterdam",""
"464.97500","454.97500","","Plaswijckpark Rotterdam","Rotterdam","DMR"
"465.750000","465.75000","","Dienst Justitiele Inrichtingen Uitzetcentrum Airport (ambulanten)","Rotterdam",""
"465.770000","","","Dioxinefabriek Tronox Pigments kan 1 o,a Procesoperatoren","Rotterdam Botlek",""
"465.790000","","","Tronox Pigments","Rotterdam-Botlek",""
"465.810000","465.81000","79,7","Onbekend transportbedrijf","Rotterdam",""
"465.850000","","110,9","LBC kanaal 2","Rotterdam Botlek",""
"465.89000","465.89000","","Aviapartner Rotterdam The Hague Airport (Bagagemedewerkers)","Rotterdam","NXDN"
"465.890000","","79,7","Air Prods","Rotterdam Botlek",""
"465.890000","","179,9","Dioxinefabriek Tronox Pigments kan 3 o,a Procesoperatoren","Rotterdam Botlek",""
"465.930000","455.93000","131,8","Dioxinefabriek Tronox Pigments kan 4 o,a Procesoperatoren","Rotterdam Botlek",""
"465.950000","455.95000","","Erasmus MC ziekenhuis ","Rotterdam","DMR"
"466.03000","466.03000","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"466.03000","466.03000","","Aviapartner Rotterdam The Hague Airport (Passagemedewerkers)","Rotterdam","NXDN"
"466.090000","","","Chemie?","Rotterdam Botlek",""
"466.130000","","","EP Stevedoring","Rotterdam-Botlek",""
"466.130000","","74,4","Overslagbedrijf mogelijk Borax?","Rotterdam Europoort",""
"466.230000","","131,8","Tronox Plant Botlek kan 3?","Rotterdam Botlek",""
"466.33125","456.33125","","Markthal","Rotterdam","DMR"
"467.230000","457.23000","123,0","onbekend","Rotterdam Botlek",""
"467.230000","457.23000","91,5","Hogeschool Rotterdam (bewaking -en toezicht gebouwen Blaak en Wijnhaven)","Rotterdam",""
"467.230000","457.23000","162,2","Hogeschool Rotterdam (bewaking -en toezicht gebouwen Academieplein)","Rotterdam",""
"467.230000","","114,8","Tankopslag mogelijk Chemtrade of Koole?","Rotterdam Europoort",""
"467.230000","457.23000","136,5","Archer Daniels Midland Company ADM","Rotterdam Europoort",""
"467.230000","","118,8","Chemie?","Rotterdam Europoort",""
"467.230000","457.23000","179,9","onbekend","Rotterdam Botlek",""
"467.230000","","179,9","Chemie?","Rotterdam Europoort",""
"467.250000","","192,8","Chemie?","Rotterdam Europoort",""
"467.250000","457.25000","82,5","BP Europoort kan 1","Rotterdam Europoort",""
"467.270000","457.27000","186,2","MET duplex kanaal 2","Rotterdam Europoort",""
"467.290000","457.29000","229,1","Buurtpreventie Charlois Carnissebuurt","Rotterdam",""
"467.290000","457.29000","114,8","Kantorengebouw WorldPortCenter WPC Zuid kan 1","Rotterdam",""
"467.310000","457.31000","103,5","Woon -en Kantorencomplex Het Weenahuis","Rotterdam",""
"467.310000","457.31000","79,7","Trigion Beveiliging Sint Franciscus Gasthuis","Rotterdam",""
"467.310000","457.31000","69,3","Hogeschool Inholland (Posthumalaan)","Rotterdam",""
"467.310000","457.31000","","Luxor Theater","Rotterdam",""
"467.330000","457.33000","179,9","AVR Overslag en Logistiek","Rotterdam Botlek",""
"467.330000","457.33000","186,2","Vopak TTR Torontohaven","Rotterdam Botlek",""
"467.350000","457.35000","85,4","Veiligheidsconvenant Kruiskade e,o kan 2 (centrale meldkamer WTC)","Rotterdam",""
"467.370000","457.37000","91,5","Beveiliging ING kantoorgebouw Weena","Rotterdam",""
"467.370000","457.37000","167,9","Beveiliging Nieuwe Maastoren Kop van Zuid","Rotterdam",""
"467.39000","457.39000","","Kantoorgebouw De Delftse Poort","Rotterdam","DMR"
"467.39000","457.39000","","Franciscus Gasthuis (BHV)","Rotterdam","DMR"
"467.390000","457.39000","114,8","BP 2 EMERGENCY","Rotterdam Europoort",""
"468.15625","468.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 2 (Kazerne Olympia)","Sommelsdijk","Analoog"
"468.15625","468.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 2 (Kazerne Hoek van Holland)","Hoek van Holland","Analoog"
"468.15625","468.15625","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 2 (Kazerne Metaalhof)","Rotterdam","Analoog"
"468.19375","468.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 4 (Kazerne Keijenburg)","Rotterdam","Analoog"
"468.19375","468.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 4 (Kazerne Nieuwe Tonge)","Nieuwe Tonge","Analoog"
"468.19375","468.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 4 (Kazerne Maassluis)","Maassluis","Analoog"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6 (Kazerne Slotlaan)","Capelle aan den IJssel","Analoog"
